company_id,company,valuation,year_founded,date_joined,industry,city,country,continent,funding,investors,years_to_unicorn,latitude,longitude
10976,Mux,1000000000,2015-01-01,2021-04-30,Internet software & services,San Francisco,United States,North America,174000000,"Accel, Cobalt Capital, Andreessen Horowitz",6,37.7879363,-122.4075201
10977,Nature's Fynd,1000000000,2012-01-01,2021-07-19,Other,Chicago,United States,North America,463000000,"Danone Manifesto Ventures, 1955 Capital, Breakthrough Energy Ventures",9,41.8755616,-87.6244212
10978,Newlink Group,1000000000,2016-01-01,2020-07-10,E-commerce & direct-to-consumer,Beijing,China,Asia,655000000,"JOY Capital, NIO Capital, Blueflame Capital",4,40.190632,116.412144
10979,News Break,1000000000,2015-01-01,2021-01-07,Internet software & services,Mountain View,United States,North America,151000000,"IDG Capital, Francisco Partners, ZhenFund",6,37.3893889,-122.0832101
10980,Newsela,1000000000,2013-01-01,2021-02-25,Internet software & services,New York,United States,North America,172000000,"Owl Ventures, Technology Crossover Ventures, Tao Capital Partners",8,40.7127281,-74.0060152
10981,NIUM,1000000000,2014-01-01,2021-07-13,Fintech,Singapore,Singapore,Asia,285000000,"Vertex Ventures SE Asia, Global Founders Capital, Visa Ventures",7,1.357107,103.8194992
10982,NoBroker,1000000000,2014-01-01,2021-11-23,Internet software & services,Bengaluru,India,Asia,424000000,"General Atlantic, Elevation Capital, BEENEXT",7,12.9767936,77.590082
10983,Noname Security,1000000000,2020-01-01,2021-12-15,Cybersecurity,Palo Alto,United States,North America,220000000,"Insight Partners, Lightspeed Venture Partners, CyberStarts",1,37.4443293,-122.1598465
10984,Numbrs,1000000000,1999-01-01,2019-08-22,Fintech,Zurich,Switzerland,Europe,105000000,"Investment Corporation of Dubai, Centralway",20,47.3744489,8.5410422
10985,Omada Health,1000000000,2011-01-01,2022-02-23,Health,San Francisco,United States,North America,449000000,"U.S. Venture Partners, dRx Capital, Andreessen Horowitz",11,37.7879363,-122.4075201
10986,Omio,1000000000,2013-01-01,2018-10-23,Travel,Berlin,Germany,Europe,396000000,"Lakestar, Battery Ventures, New Enterprise Associates",5,52.5173885,13.3951309
10987,ONE,1000000000,2011-01-01,2021-12-08,Internet software & services,Singapore,Singapore,Asia,515000000,"Temasek, Guggenheim Investments, Qatar Investment Authority",10,1.357107,103.8194992
10988,OpenWeb,1000000000,2012-01-01,2021-11-09,Internet software & services,New York,United States,North America,223000000,"Insight Partners, AltaIR Capital, Norma Investments",9,40.7127281,-74.0060152
10989,Orbbec Technology,1000000000,2013-01-01,2018-05-21,Hardware,Shenzhen,China,Asia,200000000,"R-Z Capital, Green Pine Capital Partners, SAIF Partners China",5,22.5445741,114.0545429
10990,Orca Bio,1000000000,2016-01-01,2020-06-17,Health,Menlo Park,United States,North America,192000000,"Lightspeed Venture Partners, Data Collective, 8VC",4,37.4519671,-122.177992
10991,Orchard,1000000000,2017-01-01,2021-09-09,Fintech,New York,United States,North America,252000000,"Accomplice, Juxtapose, FirstMark Capital",4,40.7127281,-74.0060152
10992,Owkin,1000000000,2016-01-01,2021-11-18,Artificial intelligence,New York,United States,North America,254000000,"Google Ventures, Cathay Innovation, NJF Capital",5,40.7127281,-74.0060152
10993,PandaDoc,1000000000,2016-01-01,2021-09-22,Internet software & services,San Francisco,United States,North America,51000000,"Rembrandt Venture Partners, M12, Altos Ventures",5,37.7879363,-122.4075201
10994,Pat McGrath Labs,1000000000,2016-01-01,2018-07-16,Consumer & retail,New York,United States,North America,60000000,"One Luxury Group, Eurazeo",2,40.7127281,-74.0060152
10995,PatSnap,1000000000,2007-01-01,2021-03-16,Internet software & services,Singapore,Singapore,Asia,352000000,"Sequoia Capital China, Shunwei Capital Partners, Qualgro",14,1.357107,103.8194992
10996,Payhawk,1000000000,2018-01-01,2022-02-14,Fintech,London,United Kingdom,Europe,239000000,"Earlybird Venture Capital, Eleven Ventures, QED Investors",4,51.5074456,-0.1277653
10997,Pentera,1000000000,2015-01-01,2022-01-11,Cybersecurity,Petah Tikva,Israel,Asia,190000000,"AWZ Ventures, Blackstone, Insight Partners",7,32.0906242,34.8839799
10998,Pet Circle,1000000000,2011-01-01,2021-12-06,E-commerce & direct-to-consumer,Alexandria,Australia,Oceania,125000000,"Prysm Capital, Baillie Gifford & Co., TDM Growth Partners",10,44.8349534,8.7450304
10999,PicsArt,1000000000,2011-01-01,2021-08-26,Mobile & telecommunications,San Francisco,United States,North America,195000000,"Sequoia Capital, DCM Ventures, Insight Partners",10,37.7879363,-122.4075201
11000,PLACE,1000000000,2020-01-01,2021-11-17,Internet software & services,Bellingham,United States,North America,100000000,"Goldman Sachs Asset Management, 3L",1,48.7544012,-122.478836
11001,Placer.ai,1000000000,2016-01-01,2022-01-12,Artificial intelligence,Los Altos,United States,North America,166000000,"Fifth Wall Ventures, JBV Capital, Array Ventures",6,42.7811566,-3.6202096
11002,Playco,1000000000,2020-01-01,2020-09-21,Other,Tokyo,Japan,Asia,140000000,"Sozo Ventures, Caffeinated Capital, Sequoia Capital",0,35.6768601,139.7638947
11003,Poizon,1000000000,2015-01-01,2019-04-29,Mobile & telecommunications,Shanghai,China,Asia,,"DST Global, Sequoia Capital China, Gaorong Capital",4,31.2312707,121.4700152
11004,PPRO,1000000000,2006-01-01,2021-01-19,Fintech,London,United Kingdom,Europe,370000000,"Wellington Management, Eurazeo, Citi Ventures",15,51.5074456,-0.1277653
11005,Printful,1000000000,2016-01-01,2021-05-24,Other,Charlotte,United States,North America,130000000,Bregal Sagemount,5,35.2272086,-80.8430827
11006,Quantum Metric,1000000000,2015-01-01,2021-01-07,Data management & analytics,Colorado Springs,United States,North America,226000000,"Insight Partners, Bain Capital Ventures",6,38.8339578,-104.825348
11007,Quizlet,1000000000,2005-01-01,2020-05-13,Edtech,San Francisco,United States,North America,62000000,"Union Square Ventures, Altos Ventures, Costanoa Ventures",15,37.7879363,-122.4075201
11008,RapidAPI,1000000000,2015-01-01,2022-03-23,Internet software & services,San Francisco,United States,North America,273000000,"Green Bay Ventures, M12, Andreessen Horowitz",7,37.7879363,-122.4075201
11009,Razor,1000000000,2020-01-01,2021-11-08,Consumer & retail,Berlin,Germany,Europe,167000000,"Global Founders Capital, 468 Capital, Redalpine Venture Partners",1,52.5173885,13.3951309
11010,Red Ventures,1000000000,2000-01-01,2015-01-07,Other,Fort Mill,United States,North America,250000000,"Silver Lake Partners, General Atlantic",15,35.0073697,-80.9450759
11011,REEF Technology,1000000000,2015-01-01,2018-12-10,"Supply chain, logistics, & delivery",Miami,United States,North America,2000000000,"Target Global, UBS Asset Management, Mubadala Capital",3,25.7741566,-80.1935973
11012,ReliaQuest,1000000000,2007-01-01,2021-12-01,Cybersecurity,Tampa,United States,North America,330000000,"KKR, FTV Capital, Ten Eleven Ventures",14,27.9449854,-82.4583107
11013,Revolution Precrafted,1000000000,2015-01-01,2017-10-23,Other,Manila,Philippines,Asia,15000000,"K2 Global, 500 Startups",2,14.5904492,120.9803621
11014,Rothy's,1000000000,2016-01-01,2021-12-21,Consumer & retail,San Francisco,United States,North America,484000000,"Alpargatas, GS Growth, Lightspeed Venture Partners",5,37.7879363,-122.4075201
11015,SaltPay,1000000000,2019-01-01,2021-04-09,Fintech,London,United Kingdom,Europe,1000000000,"Tiger Global Management, Hedosophia",2,51.5074456,-0.1277653
11016,Savage X Fenty,1000000000,2018-01-01,2021-02-10,E-commerce & direct-to-consumer,El Segundo,United States,North America,310000000,"Speedinvest, Valar Ventures, Uniqa Ventures",3,33.917028,-118.4156337
11017,Scalapay,1000000000,2019-01-01,2022-02-23,Fintech,Milan,Italy,Europe,416000000,"Fasanara Capital, Tiger Global Management, Baleen Capital",3,45.4641943,9.1896346
11018,Scandit,1000000000,2009-01-01,2022-02-09,"Supply chain, logistics, & delivery",Zurich,Switzerland,Europe,273000000,"Atomico, NGP Capital, Google Ventures",13,47.3744489,8.5410422
11019,Sentry,1000000000,2011-01-01,2021-02-18,Other,San Francisco,United States,North America,127000000,"New Enterprise Associates, Accel, Bond",10,37.7879363,-122.4075201
11020,Shield AI,1000000000,2015-01-01,2021-08-24,Artificial intelligence,San Diego,United States,North America,328000000,"Andreessen Horowitz, Homebrew, Point72 Ventures",6,32.7174202,-117.162772
11021,Shift Technology,1000000000,2014-01-01,2021-05-06,Artificial intelligence,Paris,France,Europe,545000000,"Griffin Gaming Partners, Andreessen Horowitz, Battery Ventures",7,48.8534951,2.3483915
11022,ShipBob,1000000000,2014-01-01,2021-06-29,"Supply chain, logistics, & delivery",Chicago,United States,North America,331000000,"Hyde Park Venture Partners, FundersClub, Bain Capital Ventures",7,41.8755616,-87.6244212
11023,Shippo,1000000000,2013-01-01,2021-06-02,"Supply chain, logistics, & delivery",San Francisco,United States,North America,154000000,"Version One Ventures, Uncork Capital, Bessemer Venture Partners",8,37.7879363,-122.4075201
11024,Sidecar Health,1000000000,2018-01-01,2021-01-26,Fintech,El Segundo,United States,North America,163000000,"GreatPoint Ventures, Tiger Global Management, Menlo Ventures",3,33.917028,-118.4156337
11025,Sift,1000000000,2011-01-01,2021-04-22,Artificial intelligence,San Francisco,United States,North America,157000000,"Union Square Ventures, Insight Partners, Spark Capital",10,37.7879363,-122.4075201
11026,Skydio,1000000000,2014-01-01,2021-02-25,"Supply chain, logistics, & delivery",Redwood City,United States,North America,340000000,"Andreessen Horowitz, Andreessen Horowitz, Institutional Venture Partners, Accel",7,37.4863239,-122.232523
11027,Slice,1000000000,2015-01-01,2021-11-28,Fintech,Bengaluru,India,Asia,249000000,"Gunosy Capital, Blume Ventures, Das Capital",6,12.9767936,77.590082
11028,SmartAsset,1000000000,2012-01-01,2021-06-24,Fintech,New York,United States,North America,161000000,"Javelin Venture Partners, TTV Capital, Peterson Ventures",9,40.7127281,-74.0060152
11029,SMS Assist,1000000000,2003-01-01,2016-06-07,Internet software & services,Chicago,United States,North America,255000000,"Goldman Sachs, Insights Venture Partners, Pritzker Group Venture Capital",13,41.8755616,-87.6244212
11030,SnapLogic,1000000000,2006-01-01,2021-12-13,Internet software & services,San Mateo,United States,North America,371000000,"Andreessen Horowitz, Triangle Peak Partners, Ignition Partners",15,37.496904,-122.3330573
11031,Snorkel AI,1000000000,2019-01-01,2021-08-09,Artificial intelligence,Palo Alto,United States,North America,135000000,"Greylock Partners, Google Ventures, BlackRock",2,37.4443293,-122.1598465
11032,Solo.io,1000000000,2017-01-01,2021-10-07,Internet software & services,Cambridge,United States,North America,172000000,"True Ventures, Altimeter Capital, Redpoint Ventures",4,52.2055314,0.1186637
11033,SoundHound,1000000000,2005-01-01,2018-05-03,Artificial intelligence,Santa Clara,United States,North America,215000000,"Tencent Holdings, Walden Venture Capital, Global Catalyst Partnera",13,37.3541132,-121.955174
11034,Splashtop,1000000000,2006-01-01,2021-01-27,Internet software & services,San Jose,United States,North America,114000000,"Storm Ventures, DFJ DragonFund, New Enterprise Associates",15,37.3361663,-121.890591
11035,Standard,1000000000,2017-01-01,2021-02-17,Artificial intelligence,San Francisco,United States,North America,239000000,"CRV, Y Combinator, Initialized Capital",4,37.7879363,-122.4075201
11036,Stytch,1000000000,2020-01-01,2021-11-18,Cybersecurity,San Francisco,United States,North America,126000000,"Index Ventures, Benchmark, Thrive Capital",1,37.7879363,-122.4075201
11037,Swile,1000000000,2016-01-01,2021-10-11,Fintech,Montpellier,France,Europe,326000000,"Index Ventures, IDInvest Partners, Daphni",5,43.6112422,3.8767337
11038,Tarana Wireless,1000000000,2009-01-01,2022-03-23,Mobile & telecommunications,Milpitas,United States,North America,376000000,"Prime Movers Lab, Khosla Ventures, I Squared Capital",13,37.4332273,-121.8989248
11039,TechStyle Fashion Group,1000000000,2010-01-01,2014-08-29,E-commerce & direct-to-consumer,El Segundo,United States,North America,336000000,"Matrix Partners, Passport Capital, Rho Ventures",4,33.917028,-118.4156337
11040,TensTorrent,1000000000,2016-01-01,2021-05-05,Artificial intelligence,Toronto,Canada,North America,235000000,"Eclipse Ventures, Fidelity Investments, Moore Capital Management",5,43.6534817,-79.3839347
11041,TERMINUS Technology,1000000000,2015-01-01,2018-10-25,Hardware,Beijing,China,Asia,623000000,"China Everbright Limited, IDG Capital, iFLYTEK",3,40.190632,116.412144
11042,Tezign,1000000000,2015-01-01,2021-11-02,Internet software & services,Shanghai,China,Asia,151000000,"Sequoia Capital China, Linear Venture, Hearst Ventures",6,31.2312707,121.4700152
11043,The Zebra,1000000000,2012-01-01,2021-04-12,E-commerce & direct-to-consumer,Austin,United States,North America,257000000,"Silverton Partners, Accel, Ballast Point Ventures",9,30.2711286,-97.7436995
11044,Thirty Madison,1000000000,1993-01-01,2021-06-02,Health,New York,United States,North America,210000000,"Northzone Ventures, Maveron, Johnson & Johnson Innovation",28,40.7127281,-74.0060152
11045,Thought Machine,1000000000,2014-01-01,2021-11-29,Fintech,London,United Kingdom,Europe,403000000,"British Patient Capital, SEB Venture Capital, IQ Capital",7,51.5074456,-0.1277653
11046,Timescale,1000000000,2015-01-01,2022-02-22,Internet software & services,New York,United States,North America,181000000,"New Enterprise Associates, Benchmark, Two Sigma Ventures",7,40.7127281,-74.0060152
11047,Tractable,1000000000,2014-01-01,2021-06-16,Artificial intelligence,London,United Kingdom,Europe,120000000,"Insight Partners, Ignition Partners, Georgian Partners",7,51.5074456,-0.1277653
11048,Tresata,1000000000,2011-01-01,2018-10-10,Fintech,Charlotte,United States,North America,51000000,GCP Capital Partners,7,35.2272086,-80.8430827
11049,TrialSpark,1000000000,2014-01-01,2021-09-30,Health,New York,United States,North America,156000000,"Sequoia Capital, Thrive Capital, Sound Ventures",7,40.7127281,-74.0060152
11050,TrueLayer,1000000000,2016-01-01,2021-09-21,Fintech,London,United Kingdom,Europe,271000000,"Anthemis, Connect Ventures, Northzone Ventures",5,51.5074456,-0.1277653
11051,Unico,1000000000,2007-01-01,2021-08-03,Artificial intelligence,Sao Paulo,Brazil,South America,237000000,"Big Bets, General Atlantic, SOFTBANK Latin America Ventures",14,-23.5506507,-46.6333824
11052,Vagaro,1000000000,2009-01-01,2021-11-03,Internet software & services,Dublin,United States,North America,163000000,FTV Capital,12,53.3493795,-6.2605593
11053,Vedantu,1000000000,2014-01-01,2021-09-29,Edtech,Bengaluru,India,Asia,292000000,"Accel, Tiger Global Management, Omidyar Network",7,12.9767936,77.590082
11054,Veev,1000000000,2008-01-01,2022-02-24,Internet software & services,San Mateo,United States,North America,585000000,"Zeev Ventures, Bond, Fifth Wall Ventures",14,37.496904,-122.3330573
11055,Vise,1000000000,2016-01-01,2021-05-18,Fintech,New York,United States,North America,128000000,"Sequoia Capital, Founders Fund, Bling Capital",5,40.7127281,-74.0060152
11056,Visier,1000000000,2010-01-01,2021-06-29,Internet software & services,Vancouver,Canada,North America,217000000,"Foundation Capital, Summit Partners, Adams Street Partners",11,49.2608724,-123.113952
11057,VOI,1000000000,2018-01-01,2021-12-21,Travel,Stockholm,Sweden,Europe,516000000,"Vostok New Ventures, The Raine Group, Balderton Capital",3,59.3251172,18.0710935
11058,Vox Media,1000000000,2011-01-01,2015-08-12,Internet software & services,Washington,United States,North America,308000000,"Accel Partners, Comcast Ventures, General Atlantic",4,38.8950368,-77.0365427
11059,VTS,1000000000,2012-01-01,2019-05-07,Internet software & services,New York,United States,North America,187000000,"Trinity Ventures, Fifth Wall Ventures, OpenView Venture Partners",7,40.7127281,-74.0060152
11060,Watershed,1000000000,2019-01-01,2022-02-08,Internet software & services,San Francisco,United States,North America,70000000,"Kleiner Perkins Caufield & Byers, Sequoia Capital",3,37.7879363,-122.4075201
11061,Weights & Biases,1000000000,2017-01-01,2021-10-13,Internet software & services,San Francisco,United States,North America,200000000,"Coatue Management, Insight Partners, Trinity Ventures",4,37.7879363,-122.4075201
11062,WeLab,1000000000,2013-01-01,2017-11-08,Fintech,Hong Kong,Hong Kong,Asia,871000000,"Sequoia Capital China, ING, Alibaba Entrepreneurs Fund",4,22.3492155,114.1857978
11063,Womai,1000000000,2009-01-01,2015-10-12,E-commerce & direct-to-consumer,Beijing,China,Asia,330000000,"SAIF Partners China, Baidu, IDG Capital",6,40.190632,116.412144
11064,Wrapbook,1000000000,2018-01-01,2021-11-10,Fintech,New York,United States,North America,131000000,"Equal Ventures, Uncork Capital, Andreessen Horowitz",3,40.7127281,-74.0060152
